municipios;ibge;homicidio_doloso;total_vitimas_homicidio_doloso;latrocinio;furtos;abigeato;furto_veiculo;roubos;roubo_veiculo;estelionato;delitos_armas_municoes;entorpecente_posse;entorpecente_trafico;vitimas_latrocinio;vitimas_lesao_corporal_morte;total_vitimas_crimes_violentos
rodeio bonito;4315909;0;0;0;3;1;0;0;0;1;0;1;0;0;0;0
rolador;4315958;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0
rolante;4316006;0;0;0;7;1;2;2;0;17;0;2;3;0;0;0
ronda alta;4316105;0;0;0;7;0;1;0;0;4;0;2;1;0;0;0
rondinha;4316204;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
roque gonzales;4316303;0;0;0;5;1;0;0;0;3;0;0;0;0;0;0
rosario do sul;4316402;1;1;0;27;3;1;3;0;14;4;1;12;0;0;1
sagrada familia;4316428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
saldanha marinho;4316436;0;0;0;2;0;0;3;0;1;1;0;0;0;0;0
salto do jacui;4316451;0;0;0;11;2;1;0;0;2;2;1;2;0;0;0
salvador das missoes;4316477;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
salvador do sul;4316501;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0
sananduva;4316600;0;0;0;6;0;1;0;0;3;0;1;0;0;0;0
santa barbara do sul;4316709;0;0;0;11;1;0;0;0;10;0;2;0;0;0;0
santa cecilia do sul;4316733;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
santa clara do sul;4316758;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
santa cruz do sul;4316808;2;3;0;124;0;13;2;0;92;3;7;12;0;0;3
santa margarida do sul;4316972;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0
santa maria;4316907;1;1;0;302;8;16;58;2;228;16;151;49;0;0;1
santa maria do herval;4316956;0;0;0;5;0;0;0;0;1;0;1;0;0;0;0
santa rosa;4317202;0;0;0;41;1;0;1;0;28;4;19;25;0;0;0
santa tereza;4317251;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
santa vitoria do palmar;4317301;3;3;0;64;10;2;1;0;5;2;7;8;0;0;4
santana da boa vista;4317004;0;0;0;3;0;0;0;0;1;0;1;1;0;0;0
santana do livramento;4317103;1;1;0;95;20;6;17;1;59;4;10;7;0;0;1
santiago;4317400;0;0;0;17;2;0;2;0;44;0;18;13;0;0;0
santo angelo;4317509;0;0;0;128;3;2;6;2;52;5;16;13;0;0;0
santo antonio da patrulha;4317608;2;2;0;22;0;1;1;0;22;1;2;2;0;0;2
santo antonio das missoes;4317707;0;0;0;3;0;0;1;0;5;1;2;1;0;0;0
santo antonio do palma;4317558;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
santo antonio do planalto;4317756;0;0;0;3;1;0;0;0;3;0;0;0;0;0;0
santo augusto;4317806;0;0;0;11;0;1;3;0;9;0;0;4;0;0;0
santo cristo;4317905;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
santo expedito do sul;4317954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao borja;4318002;0;0;0;52;9;1;4;0;41;2;12;11;0;0;0
sao domingos do sul;4318051;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sao francisco de assis;4318101;0;0;0;8;0;0;2;0;6;1;1;0;0;0;1
sao francisco de paula;4318200;0;0;0;10;0;0;0;1;16;0;5;1;0;0;0
sao gabriel;4318309;0;0;0;68;8;2;8;0;30;5;11;23;0;0;0
sao jeronimo;4318408;0;0;0;14;0;0;0;0;7;1;6;2;0;0;0
sao joao da urtiga;4318424;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sao joao do polesine;4318432;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
sao jorge;4318440;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0
sao jose das missoes;4318457;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
sao jose do herval;4318465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose do hortencio;4318481;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
sao jose do inhacora;4318499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sao jose do norte;4318507;0;0;0;17;2;0;1;0;7;1;1;7;0;0;0
sao jose do ouro;4318606;0;0;0;2;1;1;0;0;2;0;0;0;0;0;0
sao jose do sul;4318614;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
sao jose dos ausentes;4318622;0;0;0;5;2;0;0;0;2;0;0;0;0;0;0
sao leopoldo;4318705;2;2;0;232;0;27;60;12;177;10;32;38;0;0;2
sao lourenco do sul;4318804;1;1;0;27;1;0;1;0;20;2;12;2;0;0;1
sao luiz gonzaga;4318903;1;1;0;27;2;1;1;0;20;5;8;6;0;0;1
sao marcos;4319000;0;0;0;10;0;1;0;0;8;0;0;0;0;0;0
sao martinho;4319109;1;1;0;0;0;0;0;0;4;0;0;0;0;0;1
sao martinho da serra;4319125;0;0;0;3;3;0;0;0;1;1;0;0;0;0;0
sao miguel das missoes;4319158;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
sao nicolau;4319208;0;0;0;2;2;0;0;0;1;1;1;1;0;0;0
sao paulo das missoes;4319307;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0
sao pedro da serra;4319356;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
sao pedro das missoes;4319364;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
sao pedro do butia;4319372;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
sao pedro do sul;4319406;0;0;0;16;3;0;0;0;10;0;2;1;0;0;0
sao sebastiao do cai;4319505;0;0;0;20;1;2;0;0;11;2;22;3;0;0;0
sao sepe;4319604;0;0;0;12;1;0;1;0;8;0;1;1;0;0;0
sao valentim;4319703;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
sao valentim do sul;4319711;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
sao valerio do sul;4319737;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
sao vendelino;4319752;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
sao vicente do sul;4319802;0;0;0;5;2;0;0;0;5;0;3;1;0;0;0
sapiranga;4319901;0;0;0;55;0;3;11;3;38;4;23;10;0;0;0
sapucaia do sul;4320008;1;1;0;168;1;13;42;8;66;4;33;15;0;0;1
sarandi;4320107;0;0;0;23;0;0;0;0;18;0;3;2;0;0;0
seberi;4320206;0;0;0;8;1;0;1;0;7;2;1;0;0;0;0
sede nova;4320230;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
segredo;4320263;0;0;0;7;0;0;0;0;3;1;0;1;0;0;0
selbach;4320305;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
senador salgado filho;4320321;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sentinela do sul;4320354;1;1;0;5;0;1;0;0;2;0;0;0;0;0;1
serafina correa;4320404;0;0;0;4;0;0;1;0;8;0;3;3;0;0;0
serio;4320453;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
sertao;4320503;0;0;0;3;0;0;0;0;1;0;0;1;0;0;0
sertao santana;4320552;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
sete de setembro;4320578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
severiano de almeida;4320602;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0
silveira martins;4320651;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
sinimbu;4320677;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0
sobradinho;4320701;0;0;0;12;0;0;1;0;4;3;1;3;0;0;0
soledade;4320800;3;4;0;37;2;4;3;0;5;2;6;2;0;0;4
tabai;4320859;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
tapejara;4320909;1;1;0;28;0;2;1;0;9;1;6;0;0;0;2
tapera;4321006;0;0;0;7;0;1;0;0;3;0;5;1;0;0;0
tapes;4321105;0;0;0;25;5;0;1;0;5;0;2;4;0;0;0
taquara;4321204;0;0;0;58;1;0;5;4;32;1;42;10;0;0;0
taquari;4321303;0;0;0;10;2;0;1;0;12;0;10;4;0;0;0
taquarucu do sul;4321329;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0
tavares;4321352;0;0;0;3;1;0;0;0;0;0;2;1;0;0;0
tenente portela;4321402;1;1;0;14;0;4;2;0;6;2;5;1;0;0;1
terra de areia;4321436;0;0;0;13;1;1;1;1;9;0;1;2;0;0;0
teutonia;4321451;0;0;0;15;1;1;0;0;16;0;10;4;0;0;0
tio hugo;4321469;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0
tiradentes do sul;4321477;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0
toropi;4321493;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0
torres;4321501;0;0;0;53;1;4;4;1;51;2;6;7;0;0;2
tramandai;4321600;0;0;0;60;0;4;7;1;44;2;19;15;0;0;0
travesseiro;4321626;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
tres arroios;4321634;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
tres cachoeiras;4321667;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0
tres coroas;4321709;0;0;0;18;1;1;0;0;6;0;1;2;0;0;0
tres de maio;4321808;0;0;0;6;0;0;0;0;14;1;2;1;0;0;0
tres forquilhas;4321832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tres palmeiras;4321857;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
tres passos;4321907;0;0;0;12;0;0;0;0;12;1;5;7;0;0;0
trindade do sul;4321956;0;0;0;5;1;0;0;0;4;2;2;4;0;0;0
triunfo;4322004;0;0;0;22;0;1;0;0;9;3;3;2;0;0;0
tucunduva;4322103;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0
tunas;4322152;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0
tupanci do sul;4322186;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
tupancireta;4322202;0;0;0;12;0;0;1;1;7;1;0;2;0;0;0
tupandi;4322251;0;0;0;1;0;0;0;0;2;0;2;1;0;0;0
tuparendi;4322301;0;0;0;3;1;1;1;0;3;2;0;1;0;0;0
turucu;4322327;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
ubiretama;4322343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uniao da serra;4322350;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
unistalda;4322376;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
uruguaiana;4322400;4;4;0;89;1;2;19;0;50;2;24;18;0;0;6
vacaria;4322509;1;1;1;68;0;2;12;0;31;8;13;4;1;0;2
vale do sol;4322533;0;0;0;7;4;1;1;0;4;2;3;0;0;0;0
vale real;4322541;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0
vale verde;4322525;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
vanini;4322558;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0
venancio aires;4322608;0;0;0;63;1;1;3;0;29;2;3;1;0;0;0
vera cruz;4322707;0;0;0;21;0;1;1;0;13;3;3;1;0;0;0
veranopolis;4322806;0;0;0;5;0;2;0;0;12;0;6;3;0;0;0
vespasiano correa;4322855;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
viadutos;4322905;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0
viamao;4323002;1;1;0;140;5;19;100;19;141;4;14;22;0;0;1
vicente dutra;4323101;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
victor graeff;4323200;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
vila flores;4323309;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
vila langaro;4323358;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
vila maria;4323408;0;0;0;1;0;0;0;0;4;0;1;0;0;0;0
vila nova do sul;4323457;0;0;0;11;3;0;0;0;1;0;0;0;0;0;0
vista alegre;4323507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vista alegre do prata;4323606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vista gaucha;4323705;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
vitoria das missoes;4323754;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
westfalia;4323770;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
xangri-la;4323804;2;2;0;22;0;0;3;0;16;0;0;3;0;0;2
acegua;4300034;0;0;0;1;1;0;2;0;3;2;0;0;0;0;0
agua santa;4300059;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
agudo;4300109;0;0;0;9;0;0;0;0;3;1;0;3;0;0;0
ajuricaba;4300208;0;0;0;3;0;0;1;0;2;0;0;0;0;0;0
alecrim;4300307;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0
alegrete;4300406;2;2;0;71;15;1;5;0;37;3;6;5;0;0;2
alegria;4300455;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
almirante tamandare do sul;4300471;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
alpestre;4300505;0;0;0;3;2;0;0;0;3;2;1;0;0;0;0
alto alegre;4300554;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
alto feliz;4300570;0;0;0;3;1;0;0;0;0;2;0;0;0;0;0
alvorada;4300604;3;4;0;142;2;11;126;11;139;4;49;41;0;0;4
amaral ferrador;4300638;0;0;0;5;1;0;0;0;1;1;0;0;0;0;0
ametista do sul;4300646;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0
andre da rocha;4300661;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
anta gorda;4300703;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1
antonio prado;4300802;0;0;0;6;0;1;2;0;9;0;2;0;0;0;0
arambare;4300851;0;0;0;5;1;1;0;0;1;0;1;0;0;0;0
ararica;4300877;0;0;0;14;0;0;0;0;4;1;4;1;0;0;0
aratiba;4300901;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
arroio do meio;4301008;0;0;0;27;0;3;1;0;19;0;4;0;0;0;0
arroio do padre;4301073;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
arroio do sal;4301057;0;0;0;18;0;2;1;0;13;0;3;3;0;0;1
arroio do tigre;4301206;0;0;0;4;1;0;0;0;1;0;0;1;0;0;1
arroio dos ratos;4301107;0;0;0;6;1;1;1;0;5;3;2;2;0;0;0
arroio grande;4301305;0;0;0;12;3;0;1;0;3;1;1;2;0;0;0
arvorezinha;4301404;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0
augusto pestana;4301503;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0
aurea;4301552;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
bage;4301602;1;1;0;107;6;3;14;0;80;1;15;21;0;0;1
balneario pinhal;4301636;1;1;0;16;0;0;1;0;11;0;8;2;0;0;1
barao;4301651;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
barao de cotegipe;4301701;0;0;0;1;0;0;0;0;4;1;0;0;0;0;0
barao do triunfo;4301750;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
barra do guarita;4301859;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
barra do quarai;4301875;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
barra do ribeiro;4301909;0;0;0;5;1;1;1;0;6;1;3;3;0;0;0
barra do rio azul;4301925;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
barra funda;4301958;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
barracao;4301800;0;0;0;5;2;0;0;0;2;0;0;0;0;0;0
barros cassal;4302006;1;1;0;5;1;1;1;0;0;0;1;0;0;0;1
benjamin constant do sul;4302055;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bento goncalves;4302105;1;1;0;92;0;10;18;0;111;8;23;16;0;0;1
boa vista das missoes;4302154;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
boa vista do burica;4302204;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
boa vista do cadeado;4302220;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
boa vista do incra;4302238;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0
boa vista do sul;4302253;0;0;0;3;1;0;0;0;3;0;0;0;0;0;0
bom jesus;4302303;1;1;0;13;2;0;0;0;5;0;5;1;0;0;1
bom principio;4302352;0;0;0;3;0;1;0;0;9;0;1;2;0;0;0
bom progresso;4302378;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
bom retiro do sul;4302402;0;0;0;4;1;2;2;0;7;1;7;0;0;0;0
boqueirao do leao;4302451;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0
bossoroca;4302501;1;1;0;3;2;0;0;0;4;2;2;1;0;0;1
bozano;4302584;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
braga;4302600;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
brochier;4302659;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0
butia;4302709;0;0;0;17;3;0;3;0;9;5;5;2;0;0;0
cacapava do sul;4302808;1;1;0;27;1;2;2;1;22;4;12;5;0;0;1
cacequi;4302907;0;0;0;13;6;0;0;0;5;1;0;2;0;0;0
cachoeira do sul;4303004;1;1;0;45;3;0;4;0;27;5;11;17;0;0;1
cachoeirinha;4303103;0;0;0;152;0;5;39;4;97;4;16;7;0;0;0
cacique doble;4303202;0;0;0;3;1;1;0;0;0;7;0;0;0;0;0
caibate;4303301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
caicara;4303400;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
camaqua;4303509;1;1;0;51;4;1;7;1;35;3;8;4;0;0;1
camargo;4303558;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
cambara do sul;4303608;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
campestre da serra;4303673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
campina das missoes;4303707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
campinas do sul;4303806;0;0;0;1;0;0;0;0;5;1;4;0;0;0;0
campo bom;4303905;0;0;0;51;0;9;9;1;35;2;9;3;0;0;0
campo novo;4304002;0;0;0;25;0;0;1;0;2;1;2;0;0;0;0
campos borges;4304101;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
candelaria;4304200;0;0;0;28;1;2;2;0;12;2;0;3;0;0;0
candido godoi;4304309;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0
candiota;4304358;0;0;0;3;2;0;2;0;8;1;1;1;0;0;0
canela;4304408;0;0;0;69;1;3;3;0;49;0;28;15;0;0;0
cangucu;4304507;1;1;0;36;8;3;0;0;16;2;0;2;0;0;1
canoas;4304606;5;5;0;374;0;58;148;27;311;13;68;43;0;0;5
canudos do vale;4304614;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
capao bonito do sul;4304622;0;0;0;7;6;0;0;0;1;0;0;0;0;0;0
capao da canoa;4304630;1;1;0;62;0;3;11;1;44;2;5;4;0;0;1
capao do cipo;4304655;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0
capao do leao;4304663;0;0;0;18;5;0;1;0;4;0;0;4;0;0;0
capela de santana;4304689;0;0;0;3;1;0;0;0;7;0;0;1;0;0;0
capitao;4304697;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
capivari do sul;4304671;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
caraa;4304713;0;0;0;2;0;1;0;1;4;0;0;0;0;0;0
carazinho;4304705;1;1;0;56;0;5;5;2;47;6;20;9;0;0;1
carlos barbosa;4304804;2;4;0;5;0;1;0;1;15;0;1;1;0;0;4
carlos gomes;4304853;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
casca;4304903;0;0;0;1;0;1;0;0;9;0;0;0;0;0;0
caseiros;4304952;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
catuipe;4305009;0;0;0;5;3;0;0;0;4;1;0;0;0;0;0
caxias do sul;4305108;8;10;0;329;0;64;98;11;342;17;14;18;0;0;11
centenario;4305116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cerrito;4305124;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
cerro branco;4305132;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
cerro grande;4305157;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0
cerro grande do sul;4305173;0;0;0;6;0;0;1;0;1;0;0;0;0;0;0
cerro largo;4305207;0;0;0;3;0;1;0;0;6;2;2;2;0;0;0
chapada;4305306;0;0;0;8;1;0;0;0;4;0;0;0;0;0;0
charqueadas;4305355;0;0;0;16;1;0;2;0;20;1;17;16;0;0;0
charrua;4305371;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chiapetta;4305405;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
chui;4305439;0;0;0;17;2;0;1;0;1;0;2;0;0;0;0
chuvisca;4305447;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
cidreira;4305454;0;0;0;46;2;4;5;0;9;0;3;3;0;0;0
ciriaco;4305504;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
colinas;4305587;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
colorado;4305603;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
condor;4305702;1;1;0;4;2;0;0;0;5;0;0;0;0;0;1
constantina;4305801;0;0;0;1;0;0;0;0;4;0;1;2;0;0;0
coqueiro baixo;4305835;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
coqueiros do sul;4305850;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
coronel barros;4305871;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
coronel bicaco;4305900;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
coronel pilar;4305934;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
cotipora;4305959;0;0;0;1;1;1;0;0;2;0;0;0;0;0;0
coxilha;4305975;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0
crissiumal;4306007;0;0;0;4;0;0;0;0;4;1;1;1;0;0;0
cristal;4306056;0;0;0;8;2;0;0;0;2;1;0;0;0;0;0
cristal do sul;4306072;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
cruz alta;4306106;1;1;0;54;1;2;8;0;49;6;12;12;0;0;1
cruzaltense;4306130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cruzeiro do sul;4306205;0;0;0;8;0;0;1;0;6;0;1;0;0;0;0
david canabarro;4306304;0;0;0;2;1;0;0;0;5;0;0;0;0;0;0
derrubadas;4306320;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
dezesseis de novembro;4306353;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
dilermando de aguiar;4306379;0;0;0;7;5;0;1;0;0;0;0;0;0;0;0
dois irmaos;4306403;0;0;0;17;1;1;0;0;24;1;3;2;0;0;0
dois irmaos das missoes;4306429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dois lajeados;4306452;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
dom feliciano;4306502;0;0;0;6;1;0;0;1;11;1;0;0;0;0;0
dom pedrito;4306601;1;1;0;41;3;0;4;0;14;5;10;8;0;0;1
dom pedro de alcantara;4306551;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
dona francisca;4306700;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0
doutor ricardo;4306734;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
dr mauricio cardoso;4306759;0;0;0;3;1;0;0;0;4;0;0;0;0;0;0
eldorado do sul;4306767;0;0;0;30;2;2;6;0;33;2;17;4;0;0;0
encantado;4306809;0;0;0;29;0;2;2;0;17;0;4;0;0;0;0
encruzilhada do sul;4306908;0;0;0;8;1;2;2;0;9;5;2;0;0;0;0
engenho velho;4306924;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
entre ijuis;4306957;1;1;0;3;0;0;0;0;1;0;1;0;0;0;1
entre rios do sul;4306932;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
erebango;4306973;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
erechim;4307005;4;5;0;85;2;5;10;4;102;18;38;14;0;0;6
ernestina;4307054;1;1;0;1;0;0;0;0;1;2;0;0;0;0;1
erval grande;4307203;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
erval seco;4307302;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
esmeralda;4307401;0;0;0;3;0;0;1;0;2;1;0;0;0;0;0
esperanca do sul;4307450;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
espumoso;4307500;0;0;0;2;1;2;0;0;3;0;0;0;0;0;0
estacao;4307559;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0
estancia velha;4307609;0;0;0;30;0;1;3;0;19;1;6;2;0;0;0
esteio;4307708;1;1;0;103;0;11;18;0;76;2;5;11;0;0;1
estrela;4307807;1;1;0;10;0;1;3;0;25;1;11;6;0;0;1
estrela velha;4307815;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
eugenio de castro;4307831;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
fagundes varela;4307864;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
farroupilha;4307906;2;2;0;37;0;3;6;0;66;2;2;6;0;0;2
faxinal do soturno;4308003;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
faxinalzinho;4308052;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
fazenda vila nova;4308078;0;0;0;3;0;1;0;0;1;0;1;0;0;0;0
feliz;4308102;0;0;0;2;0;2;0;0;7;0;4;4;0;0;0
flores da cunha;4308201;0;0;0;15;0;3;0;0;17;0;0;2;0;0;0
floriano peixoto;4308250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fontoura xavier;4308300;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0
formigueiro;4308409;0;0;0;8;2;0;1;0;4;0;0;0;0;0;0
forquetinha;4308433;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
fortaleza dos valos;4308458;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
frederico westphalen;4308508;2;2;0;15;0;4;0;0;26;1;11;8;0;0;2
garibaldi;4308607;1;1;0;7;0;1;2;0;21;2;3;1;0;0;1
garruchos;4308656;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0
gaurama;4308706;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
general camara;4308805;0;0;0;8;4;0;0;0;3;0;2;0;0;0;0
gentil;4308854;0;0;0;3;1;0;0;0;0;0;1;1;0;0;0
getulio vargas;4308904;0;0;0;15;0;0;0;0;13;0;3;2;0;0;0
girua;4309001;1;1;0;14;1;2;1;0;1;2;1;3;0;0;1
glorinha;4309050;0;0;0;8;0;0;1;0;3;1;1;1;0;0;0
gramado;4309100;0;0;0;42;0;1;4;0;55;3;24;7;0;0;0
gramado dos loureiros;4309126;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
gramado xavier;4309159;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
gravatai;4309209;2;2;0;222;1;5;86;9;197;11;17;20;0;0;2
guabiju;4309258;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
guaiba;4309308;0;0;0;44;1;0;29;0;30;5;16;13;0;0;1
guapore;4309407;0;0;0;3;0;1;0;0;26;5;3;3;0;0;2
guarani das missoes;4309506;0;0;0;4;0;0;0;0;4;2;0;0;0;0;0
harmonia;4309555;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0
herval;4307104;0;0;0;5;4;0;0;0;2;0;0;0;0;0;0
herveiras;4309571;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
